id,employee_id,score,source,pulse_label,comment,trend,risk_band,source_signals,captured_at
engagement-emp-48-27,emp-48,81,survey,engaged,Mesure mensuelle d'engagement.,-2,low,"{""absences_30j"": 3, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2025-09-15T10:00:00+00:00
engagement-emp-48-28,emp-48,78,pulse,stable,Mesure mensuelle d'engagement.,-3,low,"{""absences_30j"": 2, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2025-10-15T10:00:00+00:00
engagement-emp-48-29,emp-48,81,survey,boost,Mesure mensuelle d'engagement.,3,low,"{""absences_30j"": 2, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2025-11-15T10:00:00+00:00
engagement-emp-48-30,emp-48,85,pulse,engaged,Mesure mensuelle d'engagement.,4,low,"{""absences_30j"": 3, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2025-12-15T10:00:00+00:00
engagement-emp-48-31,emp-48,89,survey,watch,Mesure mensuelle d'engagement.,4,low,"{""absences_30j"": 0, ""overdue_tasks"": 1, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2026-01-15T10:00:00+00:00
engagement-emp-48-32,emp-48,86,manager_review,boost,Mesure mensuelle d'engagement.,-3,low,"{""absences_30j"": 1, ""overdue_tasks"": 1, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2026-02-15T10:00:00+00:00
engagement-emp-48-33,emp-48,86,survey,watch,Mesure mensuelle d'engagement.,0,low,"{""absences_30j"": 1, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2026-03-15T10:00:00+00:00
engagement-emp-48-34,emp-48,88,survey,stable,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 1, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2026-04-15T10:00:00+00:00
engagement-emp-48-35,emp-48,86,survey,engaged,Mesure mensuelle d'engagement.,-2,low,"{""absences_30j"": 1, ""overdue_tasks"": 1, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2026-05-15T10:00:00+00:00
engagement-emp-48-36,emp-48,84,pulse,boost,Mesure mensuelle d'engagement.,-2,low,"{""absences_30j"": 1, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2026-06-15T10:00:00+00:00
engagement-emp-49-0,emp-49,84,manager_review,engaged,Mesure mensuelle d'engagement.,-2,low,"{""absences_30j"": 2, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2024-04-15T10:00:00+00:00
engagement-emp-49-1,emp-49,83,pulse,boost,Mesure mensuelle d'engagement.,-1,low,"{""absences_30j"": 0, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2024-05-15T10:00:00+00:00
engagement-emp-49-2,emp-49,82,survey,boost,Mesure mensuelle d'engagement.,-1,low,"{""absences_30j"": 0, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2024-06-15T10:00:00+00:00
engagement-emp-49-3,emp-49,81,pulse,engaged,Mesure mensuelle d'engagement.,-1,low,"{""absences_30j"": 1, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2024-07-15T10:00:00+00:00
engagement-emp-49-4,emp-49,81,manager_review,stable,Mesure mensuelle d'engagement.,0,low,"{""absences_30j"": 3, ""overdue_tasks"": 1, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2024-08-15T10:00:00+00:00
engagement-emp-49-5,emp-49,80,survey,stable,Mesure mensuelle d'engagement.,-1,low,"{""absences_30j"": 0, ""overdue_tasks"": 1, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2024-09-15T10:00:00+00:00
engagement-emp-49-6,emp-49,79,pulse,watch,Mesure mensuelle d'engagement.,-1,low,"{""absences_30j"": 3, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2024-10-15T10:00:00+00:00
engagement-emp-49-7,emp-49,75,manager_review,engaged,Mesure mensuelle d'engagement.,-4,low,"{""absences_30j"": 1, ""overdue_tasks"": 1, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2024-11-15T10:00:00+00:00
engagement-emp-49-8,emp-49,75,survey,stable,Mesure mensuelle d'engagement.,0,low,"{""absences_30j"": 0, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2024-12-15T10:00:00+00:00
engagement-emp-49-9,emp-49,71,pulse,watch,Mesure mensuelle d'engagement.,-4,medium,"{""absences_30j"": 1, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2025-01-15T10:00:00+00:00
engagement-emp-49-10,emp-49,70,survey,boost,Mesure mensuelle d'engagement.,-1,medium,"{""absences_30j"": 3, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2025-02-15T10:00:00+00:00
engagement-emp-49-11,emp-49,70,manager_review,stable,Mesure mensuelle d'engagement.,0,medium,"{""absences_30j"": 2, ""overdue_tasks"": 2, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2025-03-15T10:00:00+00:00
engagement-emp-49-12,emp-49,74,survey,boost,Mesure mensuelle d'engagement.,4,low,"{""absences_30j"": 1, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2025-04-15T10:00:00+00:00
engagement-emp-49-13,emp-49,70,survey,watch,Mesure mensuelle d'engagement.,-4,medium,"{""absences_30j"": 3, ""overdue_tasks"": 2, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2025-05-15T10:00:00+00:00
engagement-emp-49-14,emp-49,67,survey,boost,Mesure mensuelle d'engagement.,-3,medium,"{""absences_30j"": 1, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2025-06-15T10:00:00+00:00
engagement-emp-49-15,emp-49,67,pulse,stable,Mesure mensuelle d'engagement.,0,medium,"{""absences_30j"": 3, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2025-07-15T10:00:00+00:00
engagement-emp-49-16,emp-49,69,survey,boost,Mesure mensuelle d'engagement.,2,medium,"{""absences_30j"": 0, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2025-08-15T10:00:00+00:00
engagement-emp-49-17,emp-49,72,pulse,stable,Mesure mensuelle d'engagement.,3,low,"{""absences_30j"": 1, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2025-09-15T10:00:00+00:00
engagement-emp-49-18,emp-49,74,manager_review,boost,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 1, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2025-10-15T10:00:00+00:00
engagement-emp-49-19,emp-49,71,manager_review,stable,Mesure mensuelle d'engagement.,-3,medium,"{""absences_30j"": 1, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2025-11-15T10:00:00+00:00
engagement-emp-49-20,emp-49,74,pulse,engaged,Mesure mensuelle d'engagement.,3,low,"{""absences_30j"": 2, ""overdue_tasks"": 1, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2025-12-15T10:00:00+00:00
engagement-emp-49-21,emp-49,70,pulse,watch,Mesure mensuelle d'engagement.,-4,medium,"{""absences_30j"": 0, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2026-01-15T10:00:00+00:00
engagement-emp-49-22,emp-49,72,manager_review,stable,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 3, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2026-02-15T10:00:00+00:00
engagement-emp-49-23,emp-49,75,pulse,stable,Mesure mensuelle d'engagement.,3,low,"{""absences_30j"": 0, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2026-03-15T10:00:00+00:00
engagement-emp-49-24,emp-49,77,manager_review,boost,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 0, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2026-04-15T10:00:00+00:00
engagement-emp-49-25,emp-49,73,survey,stable,Mesure mensuelle d'engagement.,-4,low,"{""absences_30j"": 0, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2026-05-15T10:00:00+00:00
engagement-emp-49-26,emp-49,73,manager_review,stable,Mesure mensuelle d'engagement.,0,low,"{""absences_30j"": 0, ""overdue_tasks"": 1, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2026-06-15T10:00:00+00:00
engagement-emp-50-0,emp-50,59,survey,watch,Mesure mensuelle d'engagement.,-4,medium,"{""absences_30j"": 0, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2023-06-15T10:00:00+00:00
engagement-emp-50-1,emp-50,55,manager_review,stable,Mesure mensuelle d'engagement.,-4,medium,"{""absences_30j"": 2, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2023-07-15T10:00:00+00:00
engagement-emp-50-2,emp-50,53,manager_review,stable,Mesure mensuelle d'engagement.,-2,high,"{""absences_30j"": 3, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2023-08-15T10:00:00+00:00
engagement-emp-50-3,emp-50,52,pulse,boost,Mesure mensuelle d'engagement.,-1,high,"{""absences_30j"": 2, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2023-09-15T10:00:00+00:00
engagement-emp-50-4,emp-50,48,manager_review,engaged,Mesure mensuelle d'engagement.,-4,high,"{""absences_30j"": 1, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2023-10-15T10:00:00+00:00
engagement-emp-50-5,emp-50,49,survey,watch,Mesure mensuelle d'engagement.,1,high,"{""absences_30j"": 1, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2023-11-15T10:00:00+00:00
engagement-emp-50-6,emp-50,46,pulse,engaged,Mesure mensuelle d'engagement.,-3,high,"{""absences_30j"": 1, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2023-12-15T10:00:00+00:00
engagement-emp-50-7,emp-50,44,manager_review,stable,Mesure mensuelle d'engagement.,-2,high,"{""absences_30j"": 0, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2024-01-15T10:00:00+00:00
engagement-emp-50-8,emp-50,47,manager_review,stable,Mesure mensuelle d'engagement.,3,high,"{""absences_30j"": 2, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2024-02-15T10:00:00+00:00
engagement-emp-50-9,emp-50,47,pulse,stable,Mesure mensuelle d'engagement.,0,high,"{""absences_30j"": 3, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2024-03-15T10:00:00+00:00
engagement-emp-50-10,emp-50,45,survey,watch,Mesure mensuelle d'engagement.,-2,high,"{""absences_30j"": 2, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2024-04-15T10:00:00+00:00
engagement-emp-50-11,emp-50,47,survey,watch,Mesure mensuelle d'engagement.,2,high,"{""absences_30j"": 1, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2024-05-15T10:00:00+00:00
engagement-emp-50-12,emp-50,44,survey,stable,Mesure mensuelle d'engagement.,-3,high,"{""absences_30j"": 1, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2024-06-15T10:00:00+00:00
engagement-emp-50-13,emp-50,41,manager_review,engaged,Mesure mensuelle d'engagement.,-3,high,"{""absences_30j"": 0, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2024-07-15T10:00:00+00:00
engagement-emp-50-14,emp-50,43,manager_review,stable,Mesure mensuelle d'engagement.,2,high,"{""absences_30j"": 3, ""overdue_tasks"": 2, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2024-08-15T10:00:00+00:00
engagement-emp-50-15,emp-50,43,manager_review,engaged,Mesure mensuelle d'engagement.,0,high,"{""absences_30j"": 2, ""overdue_tasks"": 2, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2024-09-15T10:00:00+00:00
engagement-emp-50-16,emp-50,40,pulse,watch,Mesure mensuelle d'engagement.,-3,high,"{""absences_30j"": 2, ""overdue_tasks"": 1, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2024-10-15T10:00:00+00:00
engagement-emp-50-17,emp-50,38,pulse,stable,Mesure mensuelle d'engagement.,-2,high,"{""absences_30j"": 0, ""overdue_tasks"": 2, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2024-11-15T10:00:00+00:00
engagement-emp-50-18,emp-50,34,survey,engaged,Mesure mensuelle d'engagement.,-4,high,"{""absences_30j"": 1, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2024-12-15T10:00:00+00:00
engagement-emp-50-19,emp-50,37,manager_review,stable,Mesure mensuelle d'engagement.,3,high,"{""absences_30j"": 0, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2025-01-15T10:00:00+00:00
engagement-emp-50-20,emp-50,36,pulse,boost,Mesure mensuelle d'engagement.,-1,high,"{""absences_30j"": 1, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2025-02-15T10:00:00+00:00
engagement-emp-50-21,emp-50,32,pulse,watch,Mesure mensuelle d'engagement.,-4,high,"{""absences_30j"": 2, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2025-03-15T10:00:00+00:00
engagement-emp-50-22,emp-50,35,pulse,engaged,Mesure mensuelle d'engagement.,3,high,"{""absences_30j"": 2, ""overdue_tasks"": 1, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2025-04-15T10:00:00+00:00
engagement-emp-50-23,emp-50,31,pulse,watch,Mesure mensuelle d'engagement.,-4,high,"{""absences_30j"": 0, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2025-05-15T10:00:00+00:00
engagement-emp-50-24,emp-50,30,pulse,watch,Mesure mensuelle d'engagement.,-1,high,"{""absences_30j"": 1, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2025-06-15T10:00:00+00:00
engagement-emp-50-25,emp-50,31,survey,watch,Mesure mensuelle d'engagement.,1,high,"{""absences_30j"": 3, ""overdue_tasks"": 2, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2025-07-15T10:00:00+00:00
engagement-emp-50-26,emp-50,30,pulse,engaged,Mesure mensuelle d'engagement.,-1,high,"{""absences_30j"": 1, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2025-08-15T10:00:00+00:00
engagement-emp-50-27,emp-50,34,survey,boost,Mesure mensuelle d'engagement.,4,high,"{""absences_30j"": 3, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2025-09-15T10:00:00+00:00
engagement-emp-50-28,emp-50,35,survey,watch,Mesure mensuelle d'engagement.,1,high,"{""absences_30j"": 0, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2025-10-15T10:00:00+00:00
engagement-emp-50-29,emp-50,34,survey,boost,Mesure mensuelle d'engagement.,-1,high,"{""absences_30j"": 3, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2025-11-15T10:00:00+00:00
engagement-emp-50-30,emp-50,36,manager_review,watch,Mesure mensuelle d'engagement.,2,high,"{""absences_30j"": 0, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2025-12-15T10:00:00+00:00
engagement-emp-50-31,emp-50,40,survey,watch,Mesure mensuelle d'engagement.,4,high,"{""absences_30j"": 1, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2026-01-15T10:00:00+00:00
engagement-emp-50-32,emp-50,36,pulse,stable,Mesure mensuelle d'engagement.,-4,high,"{""absences_30j"": 2, ""overdue_tasks"": 2, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2026-02-15T10:00:00+00:00
engagement-emp-50-33,emp-50,37,survey,boost,Mesure mensuelle d'engagement.,1,high,"{""absences_30j"": 2, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2026-03-15T10:00:00+00:00
engagement-emp-50-34,emp-50,39,pulse,watch,Mesure mensuelle d'engagement.,2,high,"{""absences_30j"": 1, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2026-04-15T10:00:00+00:00
engagement-emp-50-35,emp-50,39,survey,watch,Mesure mensuelle d'engagement.,0,high,"{""absences_30j"": 1, ""overdue_tasks"": 1, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2026-05-15T10:00:00+00:00
engagement-emp-50-36,emp-50,39,survey,stable,Mesure mensuelle d'engagement.,0,high,"{""absences_30j"": 0, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2026-06-15T10:00:00+00:00
engagement-emp-51-0,emp-51,70,pulse,boost,Mesure mensuelle d'engagement.,0,medium,"{""absences_30j"": 1, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2025-05-15T10:00:00+00:00
engagement-emp-51-1,emp-51,72,pulse,stable,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 3, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2025-06-15T10:00:00+00:00
engagement-emp-51-2,emp-51,76,survey,engaged,Mesure mensuelle d'engagement.,4,low,"{""absences_30j"": 1, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2025-07-15T10:00:00+00:00
engagement-emp-51-3,emp-51,78,pulse,boost,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 3, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2025-08-15T10:00:00+00:00
engagement-emp-51-4,emp-51,80,pulse,engaged,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 3, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2025-09-15T10:00:00+00:00
engagement-emp-51-5,emp-51,78,survey,engaged,Mesure mensuelle d'engagement.,-2,low,"{""absences_30j"": 0, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2025-10-15T10:00:00+00:00
engagement-emp-51-6,emp-51,74,pulse,watch,Mesure mensuelle d'engagement.,-4,low,"{""absences_30j"": 2, ""overdue_tasks"": 1, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2025-11-15T10:00:00+00:00
engagement-emp-51-7,emp-51,70,survey,engaged,Mesure mensuelle d'engagement.,-4,medium,"{""absences_30j"": 3, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2025-12-15T10:00:00+00:00
engagement-emp-51-8,emp-51,70,survey,stable,Mesure mensuelle d'engagement.,0,medium,"{""absences_30j"": 0, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2026-01-15T10:00:00+00:00
engagement-emp-51-9,emp-51,67,manager_review,engaged,Mesure mensuelle d'engagement.,-3,medium,"{""absences_30j"": 1, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2026-02-15T10:00:00+00:00
engagement-emp-51-10,emp-51,68,survey,engaged,Mesure mensuelle d'engagement.,1,medium,"{""absences_30j"": 3, ""overdue_tasks"": 2, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2026-03-15T10:00:00+00:00
engagement-emp-51-11,emp-51,66,manager_review,engaged,Mesure mensuelle d'engagement.,-2,medium,"{""absences_30j"": 2, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2026-04-15T10:00:00+00:00
engagement-emp-51-12,emp-51,67,pulse,engaged,Mesure mensuelle d'engagement.,1,medium,"{""absences_30j"": 3, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2026-05-15T10:00:00+00:00
engagement-emp-51-13,emp-51,64,pulse,boost,Mesure mensuelle d'engagement.,-3,medium,"{""absences_30j"": 3, ""overdue_tasks"": 1, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2026-06-15T10:00:00+00:00
engagement-emp-52-0,emp-52,65,manager_review,stable,Mesure mensuelle d'engagement.,-1,medium,"{""absences_30j"": 0, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2024-09-15T10:00:00+00:00
engagement-emp-52-1,emp-52,61,manager_review,stable,Mesure mensuelle d'engagement.,-4,medium,"{""absences_30j"": 3, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2024-10-15T10:00:00+00:00
engagement-emp-52-2,emp-52,59,manager_review,watch,Mesure mensuelle d'engagement.,-2,medium,"{""absences_30j"": 2, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2024-11-15T10:00:00+00:00
engagement-emp-52-3,emp-52,56,pulse,stable,Mesure mensuelle d'engagement.,-3,medium,"{""absences_30j"": 0, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2024-12-15T10:00:00+00:00
engagement-emp-52-4,emp-52,52,pulse,engaged,Mesure mensuelle d'engagement.,-4,high,"{""absences_30j"": 0, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2025-01-15T10:00:00+00:00
